city,date,language,mobile,request_number,avatar_id,hotel_id,price,stock
amsterdam,18,dutch,1,1,186659,86,111,0
amsterdam,18,dutch,1,1,186659,12,78,6
amsterdam,18,dutch,1,1,186659,674,119,19
amsterdam,18,dutch,1,1,186659,105,173,18
amsterdam,18,dutch,1,1,186659,515,298,26
amsterdam,18,dutch,1,1,186659,835,102,42
amsterdam,18,dutch,1,1,186659,752,263,33
amsterdam,18,dutch,1,1,186659,921,91,18
amsterdam,18,dutch,1,1,186659,253,254,40
amsterdam,18,dutch,1,1,186659,373,112,14
amsterdam,18,dutch,1,1,186659,778,108,0
amsterdam,18,dutch,1,1,186659,585,74,19
amsterdam,18,dutch,1,1,186659,570,107,13
amsterdam,18,dutch,1,1,186659,82,108,18
amsterdam,18,dutch,1,1,186659,234,173,17
amsterdam,18,dutch,1,1,186659,196,109,0
amsterdam,18,dutch,1,1,186659,706,125,9
amsterdam,18,dutch,1,1,186659,933,150,10
amsterdam,18,dutch,1,1,186659,45,174,16
amsterdam,18,dutch,1,1,186659,969,79,12
amsterdam,18,dutch,1,1,186659,375,105,13
amsterdam,18,dutch,1,1,186659,916,107,18
amsterdam,18,dutch,1,1,186659,892,224,18
amsterdam,18,dutch,1,1,186659,101,322,26
amsterdam,18,dutch,1,1,186659,779,186,32
amsterdam,18,dutch,1,1,186659,594,231,62
amsterdam,18,dutch,1,1,186659,628,150,30
amsterdam,18,dutch,1,1,186659,660,171,16
amsterdam,18,dutch,1,1,186659,510,266,46
amsterdam,18,dutch,1,1,186659,417,170,18
amsterdam,18,dutch,1,1,186659,971,176,18
amsterdam,18,dutch,1,1,186659,788,108,3
amsterdam,18,dutch,1,1,186659,166,118,17
amsterdam,18,dutch,1,1,186659,163,173,36
amsterdam,18,luxembourgish,1,1,186660,867,144,17
amsterdam,18,luxembourgish,1,1,186660,111,145,11
amsterdam,18,luxembourgish,1,1,186660,303,211,23
amsterdam,18,luxembourgish,1,1,186660,352,99,40
amsterdam,18,luxembourgish,1,1,186660,891,122,7
amsterdam,18,luxembourgish,1,1,186660,788,108,3
amsterdam,18,luxembourgish,1,1,186660,743,165,22
amsterdam,18,luxembourgish,1,1,186660,515,298,26
amsterdam,18,luxembourgish,1,1,186660,34,78,7
amsterdam,18,luxembourgish,1,1,186660,256,78,5
amsterdam,18,luxembourgish,1,1,186660,507,125,14
amsterdam,18,luxembourgish,1,1,186660,158,151,21
amsterdam,18,luxembourgish,1,1,186660,375,105,13
amsterdam,18,luxembourgish,1,1,186660,475,105,15
amsterdam,18,luxembourgish,1,1,186660,52,173,16
amsterdam,18,luxembourgish,1,1,186660,660,171,16
amsterdam,18,luxembourgish,1,1,186660,271,81,0
amsterdam,18,luxembourgish,1,1,186660,680,150,6
amsterdam,18,luxembourgish,1,1,186660,9,84,2
amsterdam,18,luxembourgish,1,1,186660,510,266,46
amsterdam,18,luxembourgish,1,1,186660,806,266,42
amsterdam,18,luxembourgish,1,1,186660,166,118,17
amsterdam,18,luxembourgish,1,1,186660,604,129,14
amsterdam,18,luxembourgish,1,1,186660,82,108,18
amsterdam,18,luxembourgish,1,1,186660,429,248,44
amsterdam,18,luxembourgish,1,1,186660,971,176,18
amsterdam,18,luxembourgish,1,1,186660,603,264,31
amsterdam,18,luxembourgish,1,1,186660,517,114,22
amsterdam,18,luxembourgish,1,1,186660,594,231,62
amsterdam,18,luxembourgish,1,1,186660,86,111,0
amsterdam,18,luxembourgish,1,1,186660,752,263,33
amsterdam,18,luxembourgish,1,1,186660,493,174,15
amsterdam,18,luxembourgish,1,1,186660,821,109,16
amsterdam,18,luxembourgish,1,1,186660,588,173,0
amsterdam,18,luxembourgish,1,1,186660,482,80,3
amsterdam,18,luxembourgish,1,1,186660,211,147,2
amsterdam,18,luxembourgish,1,1,186660,103,180,44
amsterdam,18,luxembourgish,1,1,186660,745,103,16
amsterdam,18,luxembourgish,1,1,186660,685,285,29
amsterdam,18,luxembourgish,1,1,186660,779,186,32
amsterdam,18,luxembourgish,1,1,186660,918,305,34
amsterdam,18,luxembourgish,1,1,186660,77,272,32
amsterdam,18,luxembourgish,1,1,186660,311,102,23
amsterdam,18,luxembourgish,1,1,186660,196,109,0
amsterdam,18,luxembourgish,1,1,186660,880,129,11
amsterdam,18,luxembourgish,1,1,186660,88,131,12
amsterdam,18,luxembourgish,1,1,186660,917,275,35
amsterdam,18,luxembourgish,1,1,186660,10,151,16
amsterdam,18,luxembourgish,1,1,186660,933,150,10
amsterdam,18,luxembourgish,1,1,186660,223,150,1
amsterdam,18,luxembourgish,1,1,186660,750,112,10
amsterdam,18,luxembourgish,1,1,186660,373,112,14
amsterdam,18,luxembourgish,1,1,186660,925,123,12
amsterdam,18,luxembourgish,1,1,186660,760,198,21
amsterdam,18,luxembourgish,1,1,186660,921,91,18
amsterdam,18,luxembourgish,1,1,186660,45,174,16
amsterdam,18,luxembourgish,1,1,186660,450,170,52
amsterdam,18,luxembourgish,1,1,186660,417,170,18
amsterdam,18,luxembourgish,1,1,186660,878,108,24
amsterdam,18,luxembourgish,1,1,186660,567,91,6
amsterdam,18,luxembourgish,1,1,186660,460,83,0
amsterdam,18,luxembourgish,1,1,186660,230,113,12
amsterdam,18,luxembourgish,1,1,186660,969,79,12
amsterdam,18,luxembourgish,1,1,186660,835,102,42
amsterdam,18,luxembourgish,1,1,186660,146,173,27
amsterdam,18,luxembourgish,1,1,186660,264,79,3
amsterdam,18,luxembourgish,1,1,186660,12,78,6
amsterdam,18,luxembourgish,1,1,186660,117,74,10
amsterdam,18,luxembourgish,1,1,186660,585,74,19
amsterdam,18,luxembourgish,1,1,186660,16,176,4
amsterdam,18,luxembourgish,1,1,186660,253,254,40
amsterdam,18,luxembourgish,1,1,186660,945,159,22
amsterdam,18,luxembourgish,1,1,186660,777,178,18
amsterdam,18,luxembourgish,1,1,186660,967,78,24
amsterdam,18,luxembourgish,1,1,186660,892,224,18
amsterdam,18,luxembourgish,1,1,186660,234,173,17
amsterdam,18,luxembourgish,1,1,186660,916,107,18
amsterdam,18,luxembourgish,1,1,186660,163,173,36
amsterdam,18,luxembourgish,1,1,186660,346,187,26
amsterdam,18,luxembourgish,1,1,186660,101,322,26
amsterdam,18,luxembourgish,1,1,186660,105,173,18
amsterdam,18,luxembourgish,1,1,186660,218,204,20
amsterdam,18,luxembourgish,1,1,186660,283,105,15
amsterdam,18,luxembourgish,1,1,186660,809,262,34
amsterdam,18,luxembourgish,1,1,186660,83,174,18
amsterdam,18,luxembourgish,1,1,186660,679,150,15
amsterdam,18,luxembourgish,1,1,186660,570,107,13
amsterdam,18,luxembourgish,1,1,186660,625,188,31
amsterdam,18,luxembourgish,1,1,186660,465,244,38
amsterdam,18,luxembourgish,1,1,186660,85,116,12
amsterdam,18,luxembourgish,1,1,186660,326,264,37
amsterdam,18,luxembourgish,1,1,186660,157,295,34
amsterdam,18,luxembourgish,1,1,186660,307,112,14
amsterdam,18,luxembourgish,1,1,186660,783,99,2
amsterdam,18,luxembourgish,1,1,186660,587,151,4
amsterdam,18,luxembourgish,1,1,186660,430,157,51
amsterdam,18,luxembourgish,1,1,186660,172,131,13
amsterdam,18,luxembourgish,1,1,186660,960,266,31
amsterdam,18,luxembourgish,1,1,186660,628,150,30
amsterdam,18,luxembourgish,1,1,186660,674,119,19
amsterdam,18,luxembourgish,1,1,186660,387,259,33
amsterdam,18,luxembourgish,1,1,186660,676,87,7
amsterdam,18,luxembourgish,1,1,186660,902,187,28
amsterdam,18,luxembourgish,1,1,186660,317,181,25
amsterdam,18,luxembourgish,1,1,186660,557,111,0
amsterdam,18,luxembourgish,1,1,186660,214,198,20
amsterdam,18,luxembourgish,1,1,186660,505,108,14
amsterdam,18,luxembourgish,1,1,186660,657,174,26
amsterdam,18,luxembourgish,1,1,186660,706,125,9
amsterdam,18,luxembourgish,1,1,186660,630,153,4
amsterdam,18,luxembourgish,1,1,186660,193,147,17
amsterdam,18,luxembourgish,1,1,186660,369,75,0
amsterdam,18,luxembourgish,1,1,186660,548,227,56
amsterdam,18,luxembourgish,1,1,186660,212,213,20
amsterdam,18,luxembourgish,1,1,186660,581,148,13
amsterdam,18,luxembourgish,1,1,186660,366,78,6
amsterdam,18,luxembourgish,1,1,186660,807,283,29
amsterdam,18,luxembourgish,1,1,186660,724,295,33
amsterdam,18,luxembourgish,1,1,186660,762,173,18
amsterdam,18,luxembourgish,1,1,186660,627,105,0
amsterdam,18,luxembourgish,1,1,186660,224,142,34
amsterdam,18,luxembourgish,1,1,186660,269,151,9
amsterdam,18,luxembourgish,1,1,186660,442,160,25
amsterdam,18,luxembourgish,1,1,186660,778,108,0
amsterdam,18,polish,1,1,186661,760,202,21
amsterdam,18,polish,1,1,186661,311,104,23
amsterdam,18,polish,1,1,186661,676,89,7
amsterdam,18,polish,1,1,186661,271,83,0
amsterdam,18,polish,1,1,186661,517,117,22
amsterdam,18,polish,1,1,186661,230,115,12
amsterdam,18,polish,1,1,186661,724,301,33
amsterdam,18,polish,1,1,186661,788,110,3
amsterdam,18,polish,1,1,186661,146,177,27
amsterdam,18,polish,1,1,186661,101,329,26
amsterdam,18,polish,1,1,186661,417,174,18
amsterdam,18,polish,1,1,186661,783,101,2
amsterdam,18,polish,1,1,186661,752,268,33
amsterdam,18,polish,1,1,186661,303,215,23
amsterdam,18,polish,1,1,186661,960,272,31
amsterdam,18,polish,1,1,186661,660,175,16
amsterdam,18,polish,1,1,186661,224,145,34
amsterdam,18,polish,1,1,186661,967,80,24
amsterdam,18,polish,1,1,186661,892,229,18
amsterdam,18,polish,1,1,186661,867,147,17
amsterdam,18,polish,1,1,186661,745,105,16
amsterdam,18,polish,1,1,186661,442,163,25
amsterdam,18,polish,1,1,186661,945,162,22
amsterdam,18,polish,1,1,186661,52,177,16
amsterdam,18,polish,1,1,186661,779,189,32
amsterdam,18,polish,1,1,186661,807,288,29
amsterdam,18,polish,1,1,186661,85,119,12
amsterdam,18,polish,1,1,186661,211,150,2
amsterdam,18,polish,1,1,186661,366,80,6
amsterdam,18,polish,1,1,186661,587,154,4
amsterdam,18,polish,1,1,186661,588,176,0
amsterdam,18,polish,1,1,186661,878,110,24
amsterdam,18,polish,1,1,186661,256,79,5
amsterdam,18,polish,1,1,186661,657,178,26
amsterdam,18,polish,1,1,186661,557,113,0
amsterdam,18,polish,1,1,186661,450,174,52
amsterdam,18,polish,1,1,186661,45,178,16
amsterdam,18,polish,1,1,186661,510,272,46
amsterdam,18,polish,1,1,186661,83,178,18
amsterdam,18,polish,1,1,186661,12,80,6
amsterdam,18,polish,1,1,186661,34,80,7
amsterdam,18,polish,1,1,186661,493,178,15
amsterdam,18,polish,1,1,186661,969,80,12
amsterdam,18,polish,1,1,186661,835,104,42
amsterdam,18,polish,1,1,186661,570,109,13
amsterdam,18,polish,1,1,186661,212,217,20
amsterdam,18,polish,1,1,186661,625,191,31
amsterdam,18,polish,1,1,186661,630,156,4
amsterdam,18,polish,1,1,186661,283,107,15
amsterdam,18,polish,1,1,186661,515,304,26
amsterdam,18,polish,1,1,186661,77,278,32
amsterdam,18,polish,1,1,186661,163,177,36
amsterdam,18,polish,1,1,186661,460,84,0
amsterdam,18,polish,1,1,186661,196,111,0
amsterdam,18,polish,1,1,186661,916,109,18
amsterdam,18,polish,1,1,186661,706,128,9
amsterdam,18,polish,1,1,186661,743,169,22
amsterdam,18,polish,1,1,186661,375,107,13
amsterdam,18,polish,1,1,186661,821,111,16
amsterdam,18,polish,1,1,186661,317,184,25
amsterdam,18,polish,1,1,186661,925,126,12
amsterdam,18,polish,1,1,186661,628,153,30
amsterdam,18,polish,1,1,186661,264,81,3
amsterdam,18,polish,1,1,186661,218,208,20
amsterdam,18,polish,1,1,186661,581,151,13
amsterdam,18,polish,1,1,186661,352,101,40
amsterdam,18,polish,1,1,186661,465,249,38
amsterdam,18,polish,1,1,186661,429,253,44
amsterdam,18,polish,1,1,186661,567,93,6
amsterdam,18,polish,1,1,186661,269,154,9
amsterdam,18,polish,1,1,186661,253,259,40
amsterdam,18,polish,1,1,186661,603,269,31
amsterdam,18,polish,1,1,186661,680,153,6
amsterdam,18,polish,1,1,186661,917,281,35
amsterdam,18,polish,1,1,186661,193,150,17
amsterdam,18,polish,1,1,186661,627,107,0
amsterdam,18,polish,1,1,186661,674,122,19
amsterdam,18,polish,1,1,186661,387,264,33
amsterdam,18,polish,1,1,186661,373,114,14
amsterdam,18,polish,1,1,186661,482,81,3
amsterdam,18,polish,1,1,186661,604,131,14
amsterdam,18,polish,1,1,186661,172,133,13
amsterdam,18,polish,1,1,186661,346,190,26
amsterdam,18,polish,1,1,186661,103,183,44
amsterdam,18,polish,1,1,186661,933,153,10
amsterdam,18,polish,1,1,186661,902,190,28
amsterdam,18,polish,1,1,186661,505,110,14
amsterdam,18,polish,1,1,186661,806,272,42
amsterdam,18,polish,1,1,186661,809,267,34
amsterdam,18,polish,1,1,186661,921,93,18
amsterdam,18,polish,1,1,186661,157,301,34
amsterdam,18,polish,1,1,186661,105,177,18
amsterdam,18,polish,1,1,186661,158,154,21
amsterdam,18,polish,1,1,186661,685,290,29
amsterdam,18,polish,1,1,186661,778,110,0
amsterdam,18,polish,1,1,186661,234,177,17
amsterdam,18,polish,1,1,186661,111,148,11
amsterdam,18,polish,1,1,186661,548,232,56
amsterdam,18,polish,1,1,186661,594,235,62
amsterdam,18,polish,1,1,186661,971,180,18
amsterdam,18,polish,1,1,186661,507,128,14
amsterdam,18,polish,1,1,186661,82,110,18
amsterdam,18,polish,1,1,186661,762,177,18
amsterdam,18,polish,1,1,186661,166,121,17
amsterdam,18,polish,1,1,186661,9,86,2
amsterdam,18,polish,1,1,186661,307,114,14
amsterdam,18,polish,1,1,186661,88,133,12
amsterdam,18,polish,1,1,186661,223,153,1
amsterdam,18,polish,1,1,186661,777,182,18
amsterdam,18,polish,1,1,186661,475,107,15
amsterdam,18,polish,1,1,186661,585,76,19
amsterdam,18,polish,1,1,186661,750,114,10
amsterdam,18,polish,1,1,186661,918,311,34
amsterdam,18,polish,1,1,186661,86,113,0
amsterdam,18,polish,1,1,186661,16,180,4
amsterdam,18,polish,1,1,186661,679,153,15
amsterdam,18,polish,1,1,186661,880,131,11
amsterdam,18,polish,1,1,186661,326,269,37
amsterdam,18,polish,1,1,186661,117,76,10
amsterdam,18,polish,1,1,186661,430,160,51
amsterdam,18,polish,1,1,186661,891,124,7
amsterdam,18,polish,1,1,186661,369,76,0
amsterdam,18,polish,1,1,186661,214,202,20
amsterdam,18,polish,1,1,186661,10,154,16
amsterdam,18,slovene,1,1,186662,88,133,12
amsterdam,18,slovene,1,1,186662,211,150,2
amsterdam,18,slovene,1,1,186662,835,104,42
amsterdam,18,slovene,1,1,186662,685,290,29
amsterdam,18,slovene,1,1,186662,12,80,6
amsterdam,18,slovene,1,1,186662,52,177,16
amsterdam,18,slovene,1,1,186662,925,126,12
amsterdam,18,slovene,1,1,186662,450,174,52
amsterdam,18,slovene,1,1,186662,891,124,7
amsterdam,18,slovene,1,1,186662,680,153,6
amsterdam,18,slovene,1,1,186662,346,190,26
amsterdam,18,slovene,1,1,186662,603,269,31
amsterdam,18,slovene,1,1,186662,604,131,14
amsterdam,18,slovene,1,1,186662,967,80,24
amsterdam,18,slovene,1,1,186662,743,169,22
amsterdam,18,slovene,1,1,186662,303,215,23
amsterdam,18,slovene,1,1,186662,867,147,17
amsterdam,18,slovene,1,1,186662,507,128,14
amsterdam,18,slovene,1,1,186662,212,217,20
amsterdam,18,slovene,1,1,186662,505,110,14
amsterdam,18,slovene,1,1,186662,307,114,14
amsterdam,18,slovene,1,1,186662,916,109,18
amsterdam,18,slovene,1,1,186662,902,190,28
amsterdam,18,slovene,1,1,186662,762,177,18
amsterdam,18,slovene,1,1,186662,807,288,29
amsterdam,18,slovene,1,1,186662,933,153,10
amsterdam,18,slovene,1,1,186662,465,249,38
amsterdam,18,slovene,1,1,186662,326,269,37
amsterdam,18,slovene,1,1,186662,557,113,0
amsterdam,18,slovene,1,1,186662,86,113,0
amsterdam,18,slovene,1,1,186662,878,110,24
amsterdam,18,slovene,1,1,186662,880,131,11
amsterdam,18,slovene,1,1,186662,105,177,18
amsterdam,18,slovene,1,1,186662,482,81,3
amsterdam,18,slovene,1,1,186662,10,154,16
amsterdam,18,slovene,1,1,186662,264,81,3
amsterdam,18,slovene,1,1,186662,172,133,13
amsterdam,18,slovene,1,1,186662,585,76,19
amsterdam,18,slovene,1,1,186662,921,93,18
amsterdam,18,slovene,1,1,186662,214,202,20
amsterdam,18,slovene,1,1,186662,806,272,42
amsterdam,18,slovene,1,1,186662,788,110,3
amsterdam,18,slovene,1,1,186662,628,153,30
amsterdam,18,slovene,1,1,186662,103,183,44
amsterdam,18,slovene,1,1,186662,917,281,35
amsterdam,18,slovene,1,1,186662,16,180,4
amsterdam,18,slovene,1,1,186662,256,79,5
amsterdam,18,slovene,1,1,186662,918,311,34
amsterdam,18,slovene,1,1,186662,283,107,15
amsterdam,18,slovene,1,1,186662,752,268,33
amsterdam,18,slovene,1,1,186662,158,154,21
amsterdam,18,slovene,1,1,186662,892,229,18
amsterdam,18,slovene,1,1,186662,567,93,6
amsterdam,18,slovene,1,1,186662,945,162,22
amsterdam,18,slovene,1,1,186662,111,148,11
amsterdam,18,slovene,1,1,186662,9,86,2
amsterdam,18,slovene,1,1,186662,570,109,13
amsterdam,18,slovene,1,1,186662,352,101,40
amsterdam,18,slovene,1,1,186662,657,178,26
amsterdam,18,slovene,1,1,186662,724,301,33
amsterdam,18,slovene,1,1,186662,679,153,15
amsterdam,18,slovene,1,1,186662,83,178,18
amsterdam,18,slovene,1,1,186662,375,107,13
amsterdam,18,slovene,1,1,186662,77,278,32
amsterdam,18,slovene,1,1,186662,587,154,4
amsterdam,18,slovene,1,1,186662,594,235,62
amsterdam,18,slovene,1,1,186662,548,232,56
amsterdam,18,slovene,1,1,186662,969,80,12
amsterdam,18,slovene,1,1,186662,311,104,23
amsterdam,18,slovene,1,1,186662,234,177,17
amsterdam,18,slovene,1,1,186662,760,202,21
amsterdam,18,slovene,1,1,186662,971,180,18
amsterdam,18,slovene,1,1,186662,430,160,51
amsterdam,18,slovene,1,1,186662,783,101,2
amsterdam,18,slovene,1,1,186662,442,163,25
amsterdam,18,slovene,1,1,186662,627,107,0
amsterdam,18,slovene,1,1,186662,960,272,31
amsterdam,18,slovene,1,1,186662,387,264,33
amsterdam,18,slovene,1,1,186662,475,107,15
amsterdam,18,slovene,1,1,186662,510,272,46
amsterdam,18,slovene,1,1,186662,373,114,14
amsterdam,18,slovene,1,1,186662,460,84,0
amsterdam,18,slovene,1,1,186662,146,177,27
amsterdam,18,slovene,1,1,186662,101,329,26
amsterdam,18,slovene,1,1,186662,82,110,18
amsterdam,18,slovene,1,1,186662,85,119,12
amsterdam,18,slovene,1,1,186662,660,175,16
amsterdam,18,slovene,1,1,186662,493,178,15
amsterdam,18,slovene,1,1,186662,750,114,10
amsterdam,18,slovene,1,1,186662,34,80,7
amsterdam,18,slovene,1,1,186662,674,122,19
amsterdam,18,slovene,1,1,186662,515,304,26
amsterdam,18,slovene,1,1,186662,777,182,18
amsterdam,18,slovene,1,1,186662,821,111,16
amsterdam,18,slovene,1,1,186662,517,117,22
amsterdam,18,slovene,1,1,186662,417,174,18
amsterdam,18,slovene,1,1,186662,269,154,9
amsterdam,18,slovene,1,1,186662,676,89,7
amsterdam,18,slovene,1,1,186662,218,208,20
amsterdam,18,slovene,1,1,186662,317,184,25
amsterdam,18,slovene,1,1,186662,196,111,0
amsterdam,18,slovene,1,1,186662,223,153,1
amsterdam,18,slovene,1,1,186662,157,301,34
amsterdam,18,slovene,1,1,186662,271,83,0
amsterdam,18,slovene,1,1,186662,45,178,16
amsterdam,18,slovene,1,1,186662,745,105,16
amsterdam,18,slovene,1,1,186662,429,253,44
amsterdam,18,slovene,1,1,186662,588,176,0
amsterdam,18,slovene,1,1,186662,253,259,40
amsterdam,18,slovene,1,1,186662,224,145,34
amsterdam,18,slovene,1,1,186662,625,191,31
amsterdam,18,slovene,1,1,186662,581,151,13
amsterdam,18,slovene,1,1,186662,230,115,12
amsterdam,18,slovene,1,1,186662,369,76,0
amsterdam,18,slovene,1,1,186662,193,150,17
amsterdam,18,slovene,1,1,186662,166,121,17
amsterdam,18,slovene,1,1,186662,163,177,36
amsterdam,18,slovene,1,1,186662,366,80,6
amsterdam,18,slovene,1,1,186662,779,189,32
amsterdam,18,slovene,1,1,186662,778,110,0
amsterdam,18,slovene,1,1,186662,117,76,10
amsterdam,18,slovene,1,1,186662,630,156,4
amsterdam,18,slovene,1,1,186662,706,128,9
amsterdam,18,slovene,1,1,186662,809,267,34
copenhagen,28,danish,1,1,186663,770,214,63
copenhagen,28,danish,1,1,186663,622,129,44
copenhagen,28,danish,1,1,186663,422,307,83
copenhagen,28,danish,1,1,186663,983,90,24
copenhagen,28,danish,1,1,186663,443,121,44
copenhagen,28,danish,1,1,186663,624,221,63
copenhagen,28,danish,1,1,186663,900,196,65
copenhagen,28,danish,1,1,186663,711,149,32
copenhagen,28,danish,1,1,186663,973,181,46
copenhagen,28,danish,1,1,186663,872,99,25
copenhagen,28,danish,1,1,186663,616,180,42
copenhagen,28,danish,1,1,186663,688,93,36
copenhagen,28,danish,1,1,186663,611,186,46
copenhagen,28,danish,1,1,186663,350,314,117
copenhagen,28,danish,1,1,186663,23,173,48
copenhagen,28,danish,1,1,186663,559,208,64
copenhagen,28,danish,1,1,186663,405,103,19
copenhagen,28,danish,1,1,186663,519,221,58
copenhagen,28,danish,1,1,186663,1,101,29
copenhagen,28,danish,1,1,186663,349,230,59
copenhagen,28,danish,1,1,186663,744,176,46
copenhagen,28,danish,1,1,186663,981,100,19
copenhagen,28,danish,1,1,186663,335,93,40
copenhagen,28,danish,1,1,186663,463,103,12
copenhagen,28,danish,1,1,186663,407,221,55
copenhagen,28,danish,1,1,186663,849,173,45
copenhagen,28,danish,1,1,186663,720,285,97
copenhagen,28,danish,1,1,186663,60,96,19
copenhagen,28,danish,1,1,186663,834,97,11
copenhagen,28,danish,1,1,186663,844,286,95
copenhagen,28,danish,1,1,186663,506,129,19
copenhagen,28,danish,1,1,186663,434,112,15
copenhagen,28,danish,1,1,186663,562,220,62
copenhagen,28,danish,1,1,186663,532,217,67
copenhagen,28,danish,1,1,186663,142,322,103
copenhagen,28,danish,1,1,186663,690,210,72
copenhagen,28,danish,1,1,186663,445,94,20
copenhagen,28,danish,1,1,186663,435,308,83
copenhagen,28,danish,1,1,186663,329,235,59
copenhagen,28,danish,1,1,186663,113,90,24
copenhagen,28,danish,1,1,186663,291,208,69
copenhagen,28,danish,1,1,186663,830,93,47
copenhagen,28,danish,1,1,186663,894,307,93
copenhagen,28,danish,1,1,186663,793,171,20
copenhagen,28,danish,1,1,186663,365,98,20
copenhagen,28,danish,1,1,186663,893,217,58
copenhagen,28,danish,1,1,186663,541,132,37
copenhagen,28,danish,1,1,186663,556,186,53
copenhagen,28,danish,1,1,186663,772,322,74
copenhagen,28,danish,1,1,186663,53,98,20
copenhagen,28,danish,1,1,186663,367,102,21
copenhagen,28,danish,1,1,186663,110,176,44
copenhagen,28,danish,1,1,186663,930,120,65
copenhagen,28,danish,1,1,186663,826,208,72
copenhagen,28,danish,1,1,186663,153,239,54
copenhagen,28,danish,1,1,186663,280,124,59
copenhagen,28,danish,1,1,186663,518,125,36
copenhagen,28,danish,1,1,186663,523,86,34
copenhagen,28,danish,1,1,186663,952,98,18
copenhagen,28,danish,1,1,186663,961,191,74
copenhagen,28,danish,1,1,186663,348,165,68
copenhagen,28,danish,1,1,186663,289,138,33
copenhagen,28,danish,1,1,186663,766,310,86
copenhagen,28,danish,1,1,186663,497,223,60
copenhagen,28,danish,1,1,186663,50,136,32
copenhagen,28,danish,1,1,186663,36,205,34
copenhagen,28,danish,1,1,186663,547,184,42
copenhagen,28,danish,1,1,186663,32,186,48
copenhagen,28,danish,1,1,186663,318,150,32
copenhagen,28,danish,1,1,186663,898,90,20
copenhagen,28,danish,1,1,186663,391,180,44
copenhagen,28,danish,1,1,186663,726,283,88
copenhagen,28,danish,1,1,186663,994,167,54
copenhagen,28,danish,1,1,186663,202,173,46
copenhagen,28,danish,1,1,186663,309,100,34
copenhagen,28,danish,1,1,186663,6,123,42
copenhagen,28,danish,1,1,186663,664,301,99
copenhagen,28,danish,1,1,186663,761,126,39
copenhagen,28,danish,1,1,186663,402,136,29
copenhagen,28,danish,1,1,186663,716,141,34
copenhagen,28,danish,1,1,186663,831,94,16
copenhagen,28,danish,1,1,186663,194,126,15
copenhagen,28,danish,1,1,186663,433,119,34
copenhagen,28,danish,1,1,186663,812,189,38
copenhagen,28,danish,1,1,186663,727,129,16
copenhagen,28,danish,1,1,186663,100,92,17
copenhagen,28,danish,1,1,186663,91,133,17
copenhagen,28,danish,1,1,186663,401,186,41
copenhagen,28,danish,1,1,186663,243,99,18
copenhagen,28,danish,1,1,186663,707,304,91
copenhagen,28,danish,1,1,186663,124,282,104
copenhagen,28,danish,1,1,186663,487,176,56
copenhagen,28,danish,1,1,186663,99,198,40
copenhagen,28,danish,1,1,186663,596,180,29
copenhagen,28,danish,1,1,186663,546,89,39
copenhagen,28,danish,1,1,186663,58,233,55
copenhagen,28,danish,1,1,186663,481,99,18
copenhagen,28,danish,1,1,186663,869,299,81
copenhagen,28,danish,1,1,186663,938,127,23
copenhagen,28,danish,1,1,186663,757,137,32
copenhagen,28,danish,1,1,186663,959,209,59
copenhagen,28,danish,1,1,186663,425,194,80
copenhagen,28,danish,1,1,186663,332,212,78
copenhagen,28,danish,1,1,186663,698,210,65
copenhagen,28,danish,1,1,186663,251,175,19
copenhagen,28,danish,1,1,186663,818,184,33
copenhagen,28,danish,1,1,186663,771,304,94
copenhagen,28,danish,1,1,186663,267,184,46
copenhagen,28,danish,1,1,186663,572,219,50
copenhagen,28,danish,1,1,186663,995,199,62
copenhagen,28,danish,1,1,186663,92,89,26
copenhagen,28,danish,1,1,186663,431,130,30
copenhagen,28,danish,1,1,186663,249,88,60
copenhagen,28,danish,1,1,186663,531,186,44
copenhagen,28,danish,1,1,186663,669,207,68
copenhagen,28,danish,1,1,186663,385,301,84
copenhagen,28,danish,1,1,186663,358,210,61
copenhagen,28,danish,1,1,186663,951,88,40
copenhagen,28,danish,1,1,186663,989,98,19
copenhagen,28,danish,1,1,186663,876,134,32
copenhagen,28,danish,1,1,186663,528,298,81
copenhagen,28,danish,1,1,186663,655,285,94
copenhagen,28,danish,1,1,186663,539,282,98
copenhagen,28,danish,1,1,186663,908,345,79
copenhagen,28,danish,1,1,186663,855,196,69
copenhagen,28,danish,1,1,186663,695,184,42
copenhagen,28,danish,1,1,186663,90,174,48
copenhagen,28,danish,1,1,186663,96,143,32
copenhagen,28,danish,1,1,186663,805,169,66
copenhagen,28,danish,1,1,186663,922,245,55
copenhagen,28,danish,1,1,186663,638,162,58
copenhagen,28,danish,1,1,186663,43,84,57
copenhagen,28,danish,1,1,186663,514,272,115
copenhagen,28,danish,1,1,186663,958,227,59
copenhagen,28,danish,1,1,186663,122,296,105
copenhagen,28,danish,1,1,186663,990,168,49
copenhagen,28,danish,1,1,186663,78,294,79
copenhagen,28,danish,1,1,186663,829,191,48
copenhagen,28,danish,1,1,186663,865,294,94
copenhagen,28,danish,1,1,186663,691,86,44
copenhagen,28,danish,1,1,186663,978,304,106
copenhagen,28,danish,1,1,186663,300,126,32
copenhagen,28,danish,1,1,186663,508,207,66
copenhagen,28,danish,1,1,186663,319,303,104
copenhagen,28,bulgarian,1,1,186664,818,173,33
copenhagen,28,bulgarian,1,1,186664,249,83,60
copenhagen,28,bulgarian,1,1,186664,961,180,74
copenhagen,28,bulgarian,1,1,186664,876,126,32
