City	Date	Language	Mobile	Avatar_id	Hotel_id	Price	Stock
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	920	101	4
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	920	101	4
vienna	22	hungarian	1	117	231	144	12
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	920	101	4
vienna	22	hungarian	1	117	231	144	12
vienna	22	hungarian	1	117	428	97	50
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	920	101	4
vienna	22	hungarian	1	117	231	144	12
vienna	22	hungarian	1	117	428	97	50
vienna	22	hungarian	1	117	292	195	31
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	920	101	4
vienna	22	hungarian	1	117	231	144	12
vienna	22	hungarian	1	117	428	97	50
vienna	22	hungarian	1	117	292	195	31
vienna	22	hungarian	1	117	250	243	55
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	920	101	4
vienna	22	hungarian	1	117	231	144	12
vienna	22	hungarian	1	117	428	97	50
vienna	22	hungarian	1	117	292	195	31
vienna	22	hungarian	1	117	250	243	55
vienna	22	hungarian	1	117	426	99	20
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	920	101	4
vienna	22	hungarian	1	117	231	144	12
vienna	22	hungarian	1	117	428	97	50
vienna	22	hungarian	1	117	292	195	31
vienna	22	hungarian	1	117	250	243	55
vienna	22	hungarian	1	117	426	99	20
vienna	22	hungarian	1	117	63	139	50
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	920	101	4
vienna	22	hungarian	1	117	231	144	12
vienna	22	hungarian	1	117	428	97	50
vienna	22	hungarian	1	117	292	195	31
vienna	22	hungarian	1	117	250	243	55
vienna	22	hungarian	1	117	426	99	20
vienna	22	hungarian	1	117	63	139	50
vienna	22	hungarian	1	117	219	172	36
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
vienna	22	hungarian	1	117	524	188	34
vienna	22	hungarian	1	117	446	104	0
vienna	22	hungarian	1	117	565	267	52
vienna	22	hungarian	1	117	662	172	37
vienna	22	hungarian	1	117	239	283	42
vienna	22	hungarian	1	117	343	78	18
vienna	22	hungarian	1	117	275	121	15
vienna	22	hungarian	1	117	70	172	45
vienna	22	hungarian	1	117	457	142	10
vienna	22	hungarian	1	117	220	73	19
vienna	22	hungarian	1	117	801	179	38
vienna	22	hungarian	1	117	226	104	12
vienna	22	hungarian	1	117	890	76	7
vienna	22	hungarian	1	117	354	88	16
vienna	22	hungarian	1	117	33	141	27
vienna	22	hungarian	1	117	646	103	32
vienna	22	hungarian	1	117	753	137	50
vienna	22	hungarian	1	117	682	138	2
vienna	22	hungarian	1	117	171	69	23
vienna	22	hungarian	1	117	168	251	52
vienna	22	hungarian	1	117	920	101	4
vienna	22	hungarian	1	117	231	144	12
vienna	22	hungarian	1	117	428	97	50
vienna	22	hungarian	1	117	292	195	31
vienna	22	hungarian	1	117	250	243	55
vienna	22	hungarian	1	117	426	99	20
vienna	22	hungarian	1	117	63	139	50
vienna	22	hungarian	1	117	219	172	36
vienna	22	hungarian	1	117	26	160	40
vienna	22	hungarian	1	117	368	73	0
vienna	22	hungarian	1	117	535	141	29
vienna	22	hungarian	1	117	403	255	54
vienna	22	hungarian	1	117	755	77	11
vienna	22	hungarian	1	117	167	77	10
vienna	22	hungarian	1	117	940	167	22
vienna	22	hungarian	1	117	15	235	70
vienna	22	hungarian	1	117	549	103	11
vienna	22	hungarian	1	117	530	97	13
vienna	22	hungarian	1	117	173	107	13
vienna	22	hungarian	1	117	675	98	19
vienna	22	hungarian	1	117	784	105	20
vienna	22	hungarian	1	117	266	76	11
vienna	22	hungarian	1	117	699	119	22
vienna	22	hungarian	1	117	730	159	59
vienna	22	hungarian	1	117	626	108	23
vienna	22	hungarian	1	117	928	78	14
vienna	22	hungarian	1	117	977	110	35
vienna	22	hungarian	1	117	775	76	6
vienna	22	hungarian	1	117	315	246	63
vienna	22	hungarian	1	117	278	108	10
vienna	22	hungarian	1	117	713	186	29
